ID,county,township,name,address,vaccineCnt
31,臺北市,松山區,基督復臨安息日會醫療財團法人臺安醫院,臺北市松山區八德路２段４２４、４２６號,
32,臺北市,大安區,國泰醫療財團法人國泰綜合醫院,臺北市大安區仁愛路４段２８０號，２６６巷６號,
33,臺北市,大安區,中心診所醫療財團法人中心綜合醫院,臺北市大安區忠孝東路４段７７號,
34,臺北市,大安區,宏恩醫療財團法人宏恩綜合醫院,臺北市大安區仁愛路４段７１巷１號,
35,臺北市,中山區,財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕紀念醫院,臺北市中山區中山北路２段９２號,
36,臺北市,中山區,財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕兒童醫院,臺北市中山區中山北路２段９２號,
37,臺北市,內湖區,康寧醫療財團法人康寧醫院,臺北市內湖區成功路５段４２０巷２６號,
38,臺北市,士林區,新光醫療財團法人新光吳火獅紀念醫院,臺北市士林區文昌路９５號及士商路５１號１至７樓５３、５５號,
39,臺北市,北投區,振興醫療財團法人振興醫院,臺北市北投區振興街４５號,
40,臺北市,北投區,醫療財團法人辜公亮基金會和信治癌中心醫院,臺北市北投區立德路１２５號,
41,基隆市,安樂區,長庚醫療財團法人基隆長庚紀念醫院,基隆市安樂區麥金路２２２號基金一路２０８巷２００號,
42,新北市,板橋區,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,新北市板橋區南雅南路２段２１號及高爾富路３００號１、２樓,
43,新北市,新店區,佛教慈濟醫療財團法人台北慈濟醫院,新北市新店區建國路２８９號,
44,新北市,三峽區,行天宮醫療志業醫療財團法人恩主公醫院,新北市三峽區復興路３９９號、中山路１９８號,
45,新北市,淡水區,財團法人基督長老教會馬偕紀念醫院淡水分院,新北市淡水區民生路４５號,
46,新北市,汐止區,國泰醫療財團法人汐止國泰綜合醫院,新北市汐止區建成路５９巷２號地下４樓至地上１２樓,
47,宜蘭縣,宜蘭市,財團法人蘭陽仁愛醫院,宜蘭縣宜蘭市中山路２段２６０號,
48,宜蘭縣,員山鄉,宜蘭普門醫療財團法人普門醫院,宜蘭縣員山鄉深溝村尚深路９１號,
49,新北市,永和區,天主教耕莘醫療財團法人永和耕莘醫院,新北市永和區中興街８０號、新北市永和區中興街５２巷１弄２８號,
50,新北市,新店區,天主教耕莘醫療財團法人耕莘醫院,新北市新店區中正路３６２號,
51,宜蘭縣,羅東鎮,財團法人天主教靈醫會羅東聖母醫院,宜蘭縣羅東鎮中正南路１６０號,
52,臺北市,內湖區,中國醫藥大學附設醫院臺北分院,臺北市內湖區內湖路２段３６０號,
53,臺北市,信義區,臺北醫學大學附設醫院,臺北市信義區吳興街２５２號,
54,臺北市,文山區,臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理,臺北市文山區興隆路３段１１１號,
55,新北市,中和區,衛生福利部雙和醫院〈委託臺北醫學大學興建經營〉,新北市中和區中正路２９１號,
56,臺北市,萬華區,財團法人台灣省私立台北仁濟院附設仁濟醫院,臺北市萬華區廣州街２００．２４３號,
57,臺北市,萬華區,同仁院醫療財團法人萬華醫院,臺北市萬華區中華路２段６０６巷６號,
58,基隆市,暖暖區,醫療財團法人臺灣區煤礦業基金會臺灣礦工醫院,基隆市暖暖區源遠路２９號,
59,新北市,新莊區,財團法人台灣省私立台北仁濟院附設新莊仁濟醫院,新北市新莊區中環路１段２８號,
60,宜蘭縣,羅東鎮,財團法人羅許基金會羅東博愛醫院,宜蘭縣羅東鎮南昌街８１、８３號及站前南路６１、６３號,
61,臺北市,松山區,博仁綜合醫院,臺北市松山區光復北路６６、６８號,
62,臺北市,松山區,培靈醫院,臺北市松山區八德路４段３５５號,
63,臺北市,松山區,松山醫院,臺北市松山區南京東路５段３２４號,
64,臺北市,大安區,秀傳醫院,臺北市大安區光復南路１１６巷１、３、５號１－４樓及地下１樓,
65,臺北市,中山區,協和婦女醫院,臺北市中山區松江路８５巷５號９３巷６號,
66,臺北市,中山區,泰安醫院,臺北市中山區民權東路２段９２巷２－１號（地下１樓至地上６樓）,
67,臺北市,南港區,資生堂醫院,臺北市南港區新民街６４號,
68,臺北市,信義區,仁康醫院,臺北市信義區基隆路２段１３１－２４號,
69,臺北市,中正區,郵政總局郵政醫院,臺北市中正區福州街１４號,
70,臺北市,萬華區,西園醫院,臺北市萬華區西園路２段１８５、１８７、１８９、２６６號,
71,臺北市,文山區,景美醫院,臺北市文山區羅斯福路６段２８０號,
72,基隆市,中正區,新昆明醫院,基隆市中正區中正路３０號,
73,基隆市,中正區,維德醫院,基隆市中正區調和街２１０號,
74,基隆市,安樂區,南光神經精神科醫院,基隆市安樂區基金一路９１號,
75,基隆市,安樂區,暘基醫院,基隆市安樂區基金一路１２９巷８號地下１、地下２及１至５樓,
76,新北市,板橋區,板新醫院,新北市板橋區中正路１８９號,
77,新北市,板橋區,蕭中正醫院,新北市板橋區南雅南路１段１５－１，１７，１９號,
78,新北市,板橋區,板橋中興醫院,新北市板橋區忠孝路１５號,
79,新北市,板橋區,板橋國泰醫院,新北市板橋區忠孝路５，７，９，１１號１－３樓,
80,新北市,板橋區,德全醫院,新北市板橋區民權路５號１－２樓、７號１、２、４樓、９號,
81,新北市,三重區,宏仁醫院,新北市三重區三和路２段１８６－１９６號,
82,新北市,三重區,三重中興醫院,新北市三重區中興北街２１號,
83,新北市,三重區,祐民醫院,新北市三重區重新路２段２、６號，地下１層至地上９層,
84,新北市,永和區,永和復康醫院,新北市永和區中和路５７５，５７７號、５７９號１－４樓,
85,新北市,永和區,柯瑞祥婦產科醫院,新北市永和區福和路２７８號,
86,新北市,永和區,永和振興醫院,新北市永和區信義路１８號１至６樓、地下１樓,
87,新北市,永和區,永和振興醫院,新北市永和區信義路１８號１至６樓、地下１樓,
88,新北市,永和區,瑞祥婦幼醫院,新北市永和區福和路２７８號２至６樓,
89,新北市,中和區,中祥醫院,新北市中和區中山路２段１３８號２－４樓１４０號及１４２號,
90,新北市,中和區,佑林醫院,新北市中和區中山路３段７１，７３號１–４樓,
91,新北市,中和區,誠泰醫院,新北市中和區連城路４９７號１．２樓，４９９．５０１號１至４樓,
92,新北市,中和區,怡和醫院,新北市中和區連城路４９號１－４樓,
93,新北市,中和區,蕙生醫院,新北市中和區中山路２段５５１號地下１樓至地上１至６樓,
94,新北市,中和區,祥顥醫院,新北市中和區景平路４１２、４１２之１號地上１－５層,
95,新北市,中和區,怡和醫院,新北市中和區連城路４９號１至４樓,
96,新北市,新店區,同仁醫院,新北市新店區民權路８９號,
97,新北市,新店區,宏慈療養院,新北市新店區安泰路１５７號１、２樓,
98,新北市,新店區,宏濟神經精神科醫院,新北市新店區安忠路５７巷５號,
99,新北市,新店區,新北仁康醫院,新北市新店區安康路２段３２３號地上１至２樓,
100,新北市,新莊區,大順醫院,新北市新莊區中正路２１５號１－４樓,
101,新北市,新莊區,新莊英仁醫院,新北市新莊區大觀街４６－２號,
102,新北市,新莊區,新泰綜合醫院,新北市新莊區新泰路１５７號,
103,新北市,新莊區,益民醫院,新北市新莊區中港路１２７號１－４樓,
104,新北市,樹林區,仁愛醫院,新北市樹林區文化街９號,
105,新北市,鶯歌區,名恩療養院,新北市鶯歌區鶯桃路２段６２、６４號１－４樓,
106,新北市,鶯歌區,名恩療養院,新北市鶯歌區鶯桃路２段６２號及６４號１－４樓,
107,新北市,三峽區,靜養醫院,新北市三峽區中山路４５９巷９２號,
108,新北市,淡水區,公祥醫院,新北市淡水區英專路２１巷２５、２７號１樓中山路３８、４０號,
109,新北市,淡水區,長青醫院,新北市淡水區糞箕湖１－５號,
110,新北市,淡水區,北新醫院,新北市淡水區忠寮里演戲埔腳１－２號,
111,新北市,淡水區,泓安醫院,新北市淡水區下圭柔山９１巷２號１－４樓地下１樓,
112,新北市,瑞芳區,瑞芳礦工醫院,新北市瑞芳區一坑路７１之２號,
113,新北市,土城區,廣川醫院,新北市土城區裕民路２７４、２７６、２７８號,
114,新北市,土城區,仁安醫院,新北市土城區中央路１段６２．６４號,
115,新北市,土城區,元復醫院,新北市土城區中央路２段３１８－３２４號１－４樓,
116,新北市,土城區,恩樺醫院,新北市土城區中央路一段７－１８號１至１０樓,
117,新北市,蘆洲區,全民醫院,新北市蘆洲區三民路７號１樓,
118,新北市,蘆洲區,全民醫院,新北市蘆洲區三民路７號,
119,新北市,泰山區,泰山英仁醫院,新北市泰山區明志路１段３０９號,
120,新北市,三芝區,台北縣私立台安醫院,新北市三芝區楓子林路４２－５號,
121,宜蘭縣,蘇澳鎮,建生醫院,宜蘭縣蘇澳鎮蘇西里中山路１段２１８號,
122,宜蘭縣,礁溪鄉,杏和醫院,宜蘭縣礁溪鄉礁溪路４段１２９號,
123,臺北市,中正區,天心中醫醫院,臺北市中正區武昌街１段３３號,
124,臺北市,萬華區,全昌堂傳統中醫醫院,臺北市萬華區漢中街１５４號,
125,新北市,三重區,天德堂中醫醫院,新北市三重區大同南路３號,
126,臺北市,松山區,臺北市立聯合醫院附設松山門診部,臺北市松山區八德路４段６９４號１，２樓,
127,臺北市,大安區,臺北市立聯合醫院附設大安門診部,臺北市大安區辛亥路３段１５號,
128,臺北市,大同區,臺北市立聯合醫院附設大同門診部,臺北市大同區昌吉街５２號１至２樓,
129,臺北市,中山區,臺北市立聯合醫院附設中山門診部,臺北市中山區松江路３６７號１樓,
130,臺北市,內湖區,臺北市立聯合醫院附設內湖門診部,臺北市內湖區民權東路６段９９號１樓,
131,臺北市,南港區,臺北市立聯合醫院附設南港門診部,臺北市南港區南港路１段３６０號１樓,
132,臺北市,南港區,臺北市立聯合醫院附設南軟門診部,臺北市南港區園區街３之２號２樓,
133,臺北市,南港區,臺北市立聯合醫院附設南軟中醫門診部,臺北市南港區園區街３之２號２樓,
134,臺北市,士林區,臺北市立聯合醫院附設士林門診部,臺北市士林區中正路４３９號１樓,
135,臺北市,士林區,臺北市立聯合醫院附設士林中醫門診部,臺北市士林區中正路４３９號,
136,臺北市,北投區,臺北市立聯合醫院附設北投門診部,臺北市北投區新市街３０號５樓,
137,臺北市,信義區,臺北市立聯合醫院附設信義門診部,臺北市信義區信義路５段１５號,
138,臺北市,中正區,臺北市立聯合醫院附設中正門診部,臺北市中正區牯嶺街２４號,
139,臺北市,中正區,臺北市立聯合醫院附設精神科門診,臺北市中正區金山南路１段５號１．２樓,
140,臺北市,萬華區,臺北市立聯合醫院附設萬華門診部,臺北市萬華區東園街１５２號,
141,臺北市,文山區,臺北市立聯合醫院附設政大門診部,臺北市文山區指南路２段１１７號,
142,新北市,土城區,衛生福利部八里療養院附設土城門診部,新北市土城區青雲路６號１、２樓,
143,新北市,蘆洲區,衛生福利部八里療養院附設蘆洲門診部,新北市蘆洲區光榮路１１６號１樓,
144,基隆市,信義區,基隆市立慢性病防治所,基隆市信義區信二路２６６號,
145,宜蘭縣,宜蘭市,宜蘭縣慢性病防治所,宜蘭縣宜蘭市健康路２段２－２號,
146,基隆市,中正區,基隆市中正區衛生所,基隆市中正區中正路７８６－１號,
147,基隆市,七堵區,基隆市七堵區衛生所,基隆市七堵區光明路２１－１（１－２樓）,
148,基隆市,暖暖區,基隆市暖暖區衛生所,基隆市暖暖區暖暖街２８１巷９８號,
149,基隆市,仁愛區,基隆市仁愛區衛生所,基隆市仁愛區光一路２６號,
150,基隆市,中山區,基隆市中山區衛生所,基隆市中山區中山二路１５號,
151,基隆市,安樂區,基隆市安樂區衛生所,基隆市安樂區安樂路２段１６４號１樓前棟,
152,基隆市,信義區,基隆市信義區衛生所,基隆市信義區信一路６９號,
153,新北市,板橋區,新北市板橋區衛生所,新北市板橋區英士路１９２號,
154,新北市,三重區,新北市三重區衛生所,新北市三重區新北大道１段１號,
155,新北市,永和區,新北市永和區衛生所,新北市永和區秀朗路１段１３７號,
156,新北市,中和區,新北市中和區衛生所,新北市中和區南山路４巷３號,
157,新北市,新店區,新北市新店區衛生所,新北市新店區北新路１段８８巷１１號,
158,新北市,新莊區,新北市新莊區衛生所,新北市新莊區中華路１段２號1至４樓,
159,新北市,樹林區,新北市樹林區衛生所,新北市樹林區中山路２段８０－１號,
160,新北市,鶯歌區,新北市鶯歌區衛生所,新北市鶯歌區文化路３８９號,
161,新北市,三峽區,新北市三峽區衛生所,新北市三峽區光明路７１號３樓,
162,新北市,淡水區,新北市淡水區衛生所,新北市淡水區中山路１５８號,
163,新北市,汐止區,新北市汐止區衛生所,新北市汐止區新台五路１段２６６號地下１樓．地上１至４樓,
164,新北市,瑞芳區,新北巿瑞芳區衛生所,新北市瑞芳區明燈路３段１號,
165,新北市,土城區,新北市土城區衛生所,新北市土城區和平路２６號１、２樓,
166,新北市,蘆洲區,新北市蘆洲區衛生所,新北市蘆洲區中央路５８號,
167,新北市,五股區,新北市五股區衛生所,新北市五股區中興路４段６７號－１,
168,新北市,泰山區,新北市泰山區衛生所,新北市泰山區全興路２１２號３樓,
169,新北市,林口區,新北市林口區衛生所,新北市林口區林口路７０號,
170,新北市,深坑區,新北市深坑區衛生所,新北市深坑區深坑街１６５號１－３樓,
171,新北市,石碇區,新北市石碇區衛生所,新北市石碇區潭邊里碇坪路１段８２號,
172,新北市,坪林區,新北市坪林區衛生所,新北市坪林區坪林街１０４號,
173,新北市,三芝區,新北市三芝區衛生所,新北市三芝區中山路１段１２號,
174,新北市,石門區,新北市石門區衛生所,新北市石門區中山路２８號－１,
175,新北市,八里區,新北市八里區衛生所,新北市八里區舊城路１６號,
176,新北市,平溪區,新北市平溪區衛生所,新北市平溪區公園街１７號１樓,
177,新北市,雙溪區,新北市雙溪區衛生所,新北市雙溪區新基南路１８號,
178,新北市,貢寮區,新北市貢寮區衛生所,新北市貢寮區朝陽街７０巷１０號、新北市貢寮區仁愛路１２８號,
179,新北市,金山區,新北市金山區衛生所,新北市金山區民生路５９號,
180,新北市,萬里區,新北市萬里區衛生所,新北市萬里區瑪鍊路１５７號１－３樓及地下１樓,
181,新北市,烏來區,新北市烏來區衛生所,新北市烏來區新烏路５段１０９號,
182,宜蘭縣,宜蘭市,宜蘭縣宜蘭市衛生所,宜蘭縣宜蘭市民權里復興路１段３號,
183,宜蘭縣,羅東鎮,宜蘭縣羅東鎮衛生所,宜蘭縣羅東鎮民生路７９號,
184,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮衛生所,宜蘭縣蘇澳鎮志成路６０號,
185,宜蘭縣,頭城鎮,宜蘭縣頭城鎮衛生所,宜蘭縣頭城鎮吉祥路１５號,
186,宜蘭縣,礁溪鄉,宜蘭縣礁溪鄉衛生所,宜蘭縣礁溪鄉礁溪路４段１２６號,
187,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉衛生所,宜蘭縣壯圍鄉中央路２段２９０號,
188,宜蘭縣,員山鄉,宜蘭縣員山鄉衛生所,宜蘭縣員山鄉復興路２號,
189,宜蘭縣,冬山鄉,宜蘭縣冬山鄉衛生所,宜蘭縣冬山鄉中正路１６號,
190,宜蘭縣,五結鄉,宜蘭縣五結鄉衛生所,宜蘭縣五結鄉五結村五結路２段３３７號,
191,宜蘭縣,三星鄉,宜蘭縣三星鄉衛生所,宜蘭縣三星鄉三星路５段７０號,
192,宜蘭縣,大同鄉,宜蘭縣大同鄉衛生所,宜蘭縣大同鄉崙埤村朝陽４０號,
193,宜蘭縣,南澳鄉,宜蘭縣南澳鄉衛生所,宜蘭縣南澳鄉蘇花路２段３７５號,
194,金門縣,金城鎮,金門縣金城鎮衛生所,金門縣金城鎮民權路１４７號,
195,金門縣,金沙鎮,金門縣金沙鎮衛生所,金門縣金沙鎮三民路１６號,
196,金門縣,金湖鎮,金門縣金湖鎮衛生所,金門縣金湖鎮成功７號之１,
197,金門縣,金寧鄉,金門縣金寧鄉衛生所,金門縣金寧鄉盤山村仁愛新屯２之１號,
198,金門縣,烈嶼鄉,金門縣烈嶼鄉衛生所,金門縣烈嶼鄉林湖村西宅４６號,
199,連江縣,北竿鄉,連江縣北竿鄉衛生所,連江縣北竿鄉塘岐村２５號,
200,連江縣,莒光鄉,連江縣莒光鄉西莒衛生所,連江縣莒光鄉青帆村１４－１號,
201,連江縣,莒光鄉,連江縣莒光鄉東莒衛生所,連江縣莒光鄉大坪村３０－１號,
202,連江縣,東引鄉,連江縣東引鄉衛生所,連江縣東引鄉中柳村１２３號,
203,臺北市,大安區,國立台灣大學保健中心,臺北市大安區羅斯福路４段１號,
204,臺北市,中正區,國軍台北門診中心附設民眾診療服務處,臺北市中正區紹興南街７號,
205,臺北市,中正區,國防部醫務室,臺北市中正區博愛路１６４號２樓,
206,新北市,三峽區,國家中山科學研究院醫務所附設光武分診所,新北市三峽區中正路３段１號,
207,新北市,板橋區,板橋榮譽國民之家醫務室,新北市板橋區大觀路２段３２號,
208,宜蘭縣,宜蘭市,臺北榮民總醫院員山分院附設門診部,宜蘭縣宜蘭市林森路１號,
209,宜蘭縣,蘇澳鎮,臺北榮民總醫院蘇澳分院附設門診部,宜蘭縣蘇澳鎮中山路１段４３９號；宜縣蘇澳鎮蘇濱路１段３０１號,
210,臺北市,松山區,裕昇診所,臺北市松山區民生東路５段９５號,
211,宜蘭縣,員山鄉,臺北榮民總醫院員山分院附設員山鄉門診部,宜蘭縣員山鄉員山路１段３２５號,
212,臺北市,松山區,交通部民用航空局航空醫務中心,臺北市松山區敦化北路３４０號３樓,
213,臺北市,大安區,衛生福利部中央健康保險署臺北第二聯合門診中心,臺北市大安區信義路３段１４０號,
214,臺北市,信義區,臺北市立聯合醫院附設臺北市政府醫務室,臺北市信義區市府路１號,
215,臺北市,信義區,臺北市議會醫務室,臺北市信義區仁愛路４段５０７號,
216,臺北市,中正區,衛生福利部中央健康保險署臺北聯合門診中心,臺北市中正區公園路１５之１號,
217,臺北市,中正區,勞工保險局職工福利委員會員工診療所,臺北市中正區羅斯福路１段４號,
218,新北市,三峽區,退除役官兵輔導委員會台北榮譽國民之家醫務室,新北市三峽區白雞路１２９號,
219,新北市,石門區,台灣電力公司第一核能發電廠員工診所,新北市石門區小坑１２號,
220,新北市,萬里區,台灣電力股份有限公司第二核能發電廠員工診所,新北市萬里區野柳里八斗６０號,
221,臺北市,中山區,圓山大飯店醫務診療所,臺北市中山區中山北路４段１號,
222,臺北市,中山區,大同股份有限公司附設診所,臺北市中山區中山北路３段２２號,
223,臺北市,北投區,和碩聯合科技股份有限公司附設醫務室,臺北市北投區立功街７６號５樓,
224,臺北市,信義區,聯合報系員工診療所,臺北市信義區忠孝東路４段５５９巷１號６樓,
225,臺北市,信義區,台灣中油股份有限公司員工診療所,臺北市信義區松仁路３號３樓,
226,臺北市,信義區,臺北君悅大飯店附設醫務室,臺北市信義區松壽路２號５樓,
227,基隆市,中正區,台灣國際造船股份有限公司基隆廠診療所,基隆市中正區和一路２２４號,
228,新北市,中和區,德州儀器醫務室,新北市中和區興南路１段１４２號,
229,新北市,新店區,台灣通用器材股份有限公司醫務室,新北市新店區寶橋路２３３號,
230,新北市,新店區,台灣艾銳勢股份有限公司附設醫務室,新北市新店區寶橋路２３２巷１號１樓,
231,臺北市,松山區,榮恩耳鼻喉科小兒科聯合診所,臺北市松山區南京東路５段２５８號,
232,臺北市,松山區,蔡恭禮內兒科診所,臺北市松山區新東街２８號之２,
233,臺北市,松山區,林聰賢婦產科診所,臺北市松山區八德路４段３４５號２樓,
234,臺北市,松山區,劉內兒科診所,臺北市松山區民生東路５段１４８號,
235,臺北市,松山區,蔡克信大夫內科診所,臺北市松山區民生東路５段８９號,
236,臺北市,松山區,趙耳鼻喉科診所,臺北市松山區八德路４段６４９號１樓,
237,臺北市,松山區,謝耳鼻喉科診所,臺北市松山區民生東路５段１４８號２樓,
238,臺北市,松山區,康明哲小兒科內科診所,臺北市松山區三民路１３６巷１５號,
239,臺北市,松山區,杏友診所,臺北市松山區八德路３段１５５巷２號,
240,臺北市,松山區,佳祐內兒科診所,臺北市松山區八德路４段９１巷１號,
241,臺北市,松山區,潘安然婦產科診所,臺北市松山區南京東路５段２３０號３樓－８,
242,臺北市,松山區,紀郁朗內科診所,臺北市松山區民生東路５段３６巷８弄１－１號,
243,臺北市,松山區,松山內兒科診所,臺北市松山區八德路４段２５５號,
244,臺北市,松山區,王俊彰耳鼻喉科診所,臺北市松山區民生東路５段１７號,
245,臺北市,松山區,林志聖眼科診所,臺北市松山區三民路１４０號,
246,臺北市,松山區,陳泰安耳鼻喉科診所,臺北市松山區光復北路９７號,
247,臺北市,松山區,高國隆婦產科診所,臺北市松山區八德路４段２５７號２樓,
248,臺北市,松山區,陳大昕耳鼻喉科診所,臺北市松山區八德路４段１００號,
249,臺北市,松山區,德照眼科診所,臺北市松山區民生東路３段１３０巷２－１號１樓,
250,臺北市,松山區,林忠志診所,臺北市松山區南京東路５段２９１巷２０弄３－３號,
251,臺北市,松山區,吳耳鼻喉科診所,臺北市松山區三民路１１３巷１－１號,
252,臺北市,松山區,陳炳堅內科診所,臺北市松山區延壽街３２７號,
253,臺北市,松山區,王世興醫師診所,臺北市松山區八德路４段１０號,
254,臺北市,松山區,詹前俊小兒科診所,臺北市松山區民生東路５段１０５號,
255,臺北市,松山區,康瑞耳鼻喉科診所,臺北市松山區八德路３段１５４號１樓,
256,臺北市,松山區,周玄文診所,臺北市松山區民權東路３段１６０巷１９弄６號,
257,臺北市,松山區,余內科診所,臺北市松山區八德路４段６４６號,
258,臺北市,松山區,朱家庭醫學科診所,臺北市松山區八德路３段１２巷５７弄３９－３號１樓,
259,臺北市,松山區,吳慶南內科診所,臺北市松山區民生東路５段１３８巷１號,
260,臺北市,松山區,華南小兒科診所,臺北市松山區延吉街３０巷１５號,
261,臺北市,松山區,江建中診所,臺北市松山區八德路４段２８５號１樓,
262,臺北市,松山區,尚群眼科診所,臺北市松山區南京東路５段４３號１樓,
263,臺北市,松山區,弘光耳鼻喉科診所,臺北市松山區民生東路４段１１７號,
264,臺北市,松山區,民生翁耳鼻喉科診所,臺北市松山區民生東路５段７８號１樓,
265,臺北市,松山區,江崇萍小兒科診所,臺北市松山區南京東路５段２５１巷２４弄２７號,
266,臺北市,松山區,馮子強診所,臺北市松山區民權東路３段１６０巷７號,
267,臺北市,松山區,安德聯合診所,臺北市松山區八德路３段３４號４樓、１２樓,
268,臺北市,松山區,安成診所,臺北市松山區富錦街４９７號,
269,臺北市,松山區,美佳皮膚科診所,臺北市松山區八德路３段１６４號２樓,
270,臺北市,松山區,傅眼科診所,臺北市松山區八德路３段１５６號３樓,
271,臺北市,松山區,許韻純小兒科診所,臺北市松山區民生東路５段３號,
272,臺北市,內湖區,振興內兒科診所,臺北市內湖區成功路３段１９３號,
273,臺北市,松山區,傳芳婦產科診所,臺北市松山區八德路４段６５９號．６６１號１．２樓,
274,臺北市,松山區,王貞乃皮膚科診所,臺北市松山區民生東路４段８０巷６弄７號,
275,臺北市,松山區,王躬仁診所,臺北市松山區新中街１２－３號１樓,
276,臺北市,松山區,英惠診所,臺北市松山區南京東路５段６６號３樓,
277,臺北市,松山區,車參薇小兒科診所,臺北市松山區八德路３段１９５號１樓,
278,臺北市,松山區,洪小兒科診所,臺北市松山區市民大道５段１６５號１樓,
279,臺北市,松山區,方一強眼科診所,臺北市松山區民生東路４段１０１號２樓,
280,臺北市,松山區,趙彥宇邱慧嫻皮膚科聯合診所,臺北市松山區慶城街８－１號３樓及８號３樓,
281,臺北市,松山區,京華皮膚科診所,臺北市松山區八德路３段２３８號,
282,臺北市,松山區,閎新耳鼻喉科皮膚科聯合診所,臺北市松山區八德路３段２０－２號,
283,臺北市,松山區,日聖眼科診所,臺北市松山區新中街３５號１樓,
284,臺北市,松山區,安美診所,臺北市松山區八德路２段４００號３樓,
285,臺北市,松山區,安禾聯合診所,臺北市松山區民權東路３段１７８號３樓,
286,臺北市,松山區,親親家庭診所,臺北市松山區南京東路５段３４７號,
287,臺北市,松山區,黎博彥診所,臺北市松山區民生東路５段２３０號,
288,臺北市,松山區,正風復健科診所,臺北市松山區光復北路１３３及１３５號１樓,
289,臺北市,松山區,大家好診所,臺北市松山區民生東路４段８０巷１１弄２號１樓,
290,臺北市,松山區,宇恩復健科診所,臺北市松山區民權東路３段１４０巷１５號３樓,
291,臺北市,松山區,奧斯卡眼科診所,臺北市松山區敦化南路１段７號３樓之１,
292,臺北市,松山區,邱楠超診所,臺北市松山區延吉街２０號１樓,
293,臺北市,松山區,祐腎內科診所,臺北市松山區南京東路４段５０號８樓,
294,臺北市,松山區,介壽診所,臺北市松山區光復北路２２６號,
295,臺北市,松山區,聯安診所,臺北市松山區南京東路４段１６號地下２樓,
296,臺北市,松山區,杰聖診所,臺北市松山區三民路９６巷１號１樓,
297,臺北市,松山區,英田耳鼻喉科診所,臺北市松山區復興北路３３１號２樓,
298,臺北市,松山區,景賀診所,臺北市松山區民生東路５段８５號１樓,
